date,latitude,longitude,rainfall_mm,max_temperature_c,completeness_score,anomaly_score
2023,36.75,77.0,4.265688419342041,31.71706771850586,1.0,0.19670581817626953
2023,36.75,77.25,3.715376138687134,31.71706771850586,1.0,0.23543787002563477
2023,36.75,77.5,3.0030078887939453,33.4553337097168,1.0,0.7097060680389404
2023,36.75,77.75,3.6768851280212402,33.4553337097168,1.0,1.2923579216003418
2023,36.5,76.75,5.519437789916992,31.71706771850586,1.0,-0.4843935966491699
2023,36.5,77.0,5.413441181182861,31.71706771850586,1.0,0.1432819366455078
2023,36.5,77.25,4.604404449462891,31.71706771850586,1.0,0.3253650665283203
2023,36.5,77.5,2.6559927463531494,33.4553337097168,1.0,0.5984377861022949
2023,36.5,77.75,3.8352773189544678,33.4553337097168,1.0,1.4323036670684814
2023,36.5,78.0,4.952098369598389,33.4553337097168,1.0,2.2479395866394043
2023,36.25,76.5,5.675161361694336,31.726085662841797,1.0,0.12823820114135742
2023,36.25,76.75,6.044224262237549,31.726085662841797,1.0,-0.35099172592163086
2023,36.25,77.0,4.062187671661377,31.726085662841797,1.0,-0.873295783996582
2023,36.25,77.25,4.00703763961792,31.726085662841797,1.0,0.9371688365936279
2023,36.25,77.5,3.603407859802246,32.24803924560547,1.0,1.0504515171051025
2023,36.25,77.75,3.396246910095215,32.24803924560547,1.0,1.203922986984253
2023,36.25,78.0,2.111543893814087,32.24803924560547,1.0,-0.2456207275390625
2023,36.0,76.5,6.765978813171387,31.726085662841797,1.0,0.004195690155029297
2023,36.0,76.75,6.998083591461182,31.726085662841797,1.0,-0.7102751731872559
2023,36.0,77.0,4.607374668121338,31.726085662841797,1.0,-1.9337453842163086
2023,36.0,77.25,3.8040051460266113,31.726085662841797,1.0,0.7078754901885986
2023,36.0,77.5,2.7184460163116455,32.24803924560547,1.0,0.6418571472167969
2023,36.0,77.75,3.129958391189575,32.24803924560547,1.0,0.9794189929962158
2023,36.0,78.0,2.088135004043579,32.24803924560547,1.0,0.2837785482406616
2023,35.75,76.25,6.368662357330322,30.86672592163086,1.0,-0.3101367950439453
2023,35.75,76.5,8.586809158325195,31.726085662841797,1.0,0.2609882354736328
2023,35.75,76.75,8.825740814208984,31.726085662841797,1.0,-0.7803773880004883
2023,35.75,77.0,4.460452556610107,31.726085662841797,1.0,0.19905614852905273
2023,35.75,77.25,3.118170738220215,31.726085662841797,1.0,0.3390185832977295
2023,35.75,77.5,2.2971837520599365,32.24803924560547,1.0,0.12831497192382812
2023,35.75,77.75,3.2692134380340576,32.24803924560547,1.0,0.809760570526123
2023,35.75,78.0,2.0667519569396973,32.24803924560547,1.0,0.19010019302368164
2023,35.75,78.25,2.7601184844970703,32.24803924560547,1.0,0.5130448341369629
2023,35.75,78.5,2.575241804122925,32.85001754760742,1.0,0.7799527645111084
2023,35.75,78.75,3.0767972469329834,32.85001754760742,1.0,0.674720287322998
2023,35.75,79.25,2.926086902618408,32.85001754760742,1.0,-0.34479451179504395
2023,35.5,76.25,7.243349552154541,30.86672592163086,1.0,-0.7350168228149414
2023,35.5,76.5,8.95201587677002,31.726085662841797,1.0,-0.37512969970703125
2023,35.5,76.75,9.469154357910156,31.726085662841797,1.0,-1.618260383605957
