date,latitude,longitude,rainfall_mm,max_temperature_c,completeness_score,anomaly_score
2021,36.75,77.0,5.778768539428711,31.040597915649414,1.0,1.7097859382629395
2021,36.75,77.25,5.3183674812316895,31.040597915649414,1.0,1.8384292125701904
2021,36.75,77.5,3.316984176635742,32.82041931152344,1.0,1.0236823558807373
2021,36.75,77.75,3.08357834815979,32.82041931152344,1.0,0.6990511417388916
2021,36.5,76.75,7.431538105010986,31.040597915649414,1.0,1.4277067184448242
2021,36.5,77.0,6.768646240234375,31.040597915649414,1.0,1.4984869956970215
2021,36.5,77.25,5.874351978302002,31.040597915649414,1.0,1.5953125953674316
2021,36.5,77.5,3.016359329223633,32.82041931152344,1.0,0.9588043689727783
2021,36.5,77.75,3.085237741470337,32.82041931152344,1.0,0.6822640895843506
2021,36.5,78.0,2.833836317062378,32.82041931152344,1.0,0.12967753410339355
2021,36.25,76.5,7.330167770385742,31.03245735168457,1.0,1.7832446098327637
2021,36.25,76.75,9.244020462036133,31.03245735168457,1.0,2.848804473876953
2021,36.25,77.0,7.623749256134033,31.03245735168457,1.0,2.688265800476074
2021,36.25,77.25,4.418914318084717,31.03245735168457,1.0,1.3490455150604248
2021,36.25,77.5,3.2926886081695557,31.586240768432617,1.0,0.7397322654724121
2021,36.25,77.75,2.8416833877563477,31.586240768432617,1.0,0.6493594646453857
2021,36.25,78.0,3.29834246635437,31.586240768432617,1.0,0.9411778450012207
2021,36.0,76.5,8.586935997009277,31.03245735168457,1.0,1.82515287399292
2021,36.0,76.75,12.031781196594238,31.03245735168457,1.0,4.323422431945801
2021,36.0,77.0,10.185562133789062,31.03245735168457,1.0,3.644442081451416
2021,36.0,77.25,3.891052484512329,31.03245735168457,1.0,0.7949228286743164
2021,36.0,77.5,2.823072671890259,31.586240768432617,1.0,0.7464838027954102
2021,36.0,77.75,2.291576862335205,31.586240768432617,1.0,0.1410374641418457
2021,36.0,78.0,2.3948497772216797,31.586240768432617,1.0,0.5904933214187622
2021,35.75,76.25,7.392986297607422,30.70515251159668,1.0,0.7141871452331543
2021,35.75,76.5,10.093903541564941,31.03245735168457,1.0,1.768082618713379
2021,35.75,76.75,14.48002815246582,31.03245735168457,1.0,4.873909950256348
2021,35.75,77.0,5.590853214263916,31.03245735168457,1.0,1.3294568061828613
2021,35.75,77.25,3.1786561012268066,31.03245735168457,1.0,0.3995039463043213
2021,35.75,77.5,2.939662456512451,31.586240768432617,1.0,0.7707936763763428
2021,35.75,77.75,2.8547656536102295,31.586240768432617,1.0,0.3953127861022949
2021,35.75,78.0,2.448282241821289,31.586240768432617,1.0,0.5716304779052734
2021,35.75,78.25,2.628328800201416,31.586240768432617,1.0,0.3812551498413086
2021,35.75,78.5,1.5699565410614014,32.31851577758789,1.0,-0.22533249855041504
2021,35.75,78.75,2.6275980472564697,32.31851577758789,1.0,0.22552108764648438
2021,35.75,79.25,3.545456886291504,32.31851577758789,1.0,0.27457547187805176
2021,35.5,76.25,9.244487762451172,30.70515251159668,1.0,1.2661213874816895
2021,35.5,76.5,12.424468040466309,31.03245735168457,1.0,3.097322463989258
2021,35.5,76.75,14.474693298339844,31.03245735168457,1.0,3.3872785568237305
2021,35.5,77.0,11.032958030700684,31.03245735168457,1.0,2.8896942138671875
2021,35.5,77.25,3.057551383972168,31.03245735168457,1.0,0.16147637367248535
2021,35.5,77.5,3.3860926628112793,31.586240768432617,1.0,0.41832399368286133
2021,35.5,77.75,2.81414532661438,31.586240768432617,1.0,0.33101773262023926
2021,35.5,78.0,2.607531785964966,31.586240768432617,1.0,0.28333306312561035
2021,35.5,78.25,2.9565935134887695,31.586240768432617,1.0,0.4481961727142334
2021,35.5,78.5,3.4582176208496094,32.31851577758789,1.0,0.7104930877685547
2021,35.5,78.75,3.3441367149353027,32.31851577758789,1.0,0.7617752552032471
2021,35.5,79.0,3.546828508377075,32.31851577758789,1.0,0.31516313552856445
2021,35.5,79.25,3.5410330295562744,32.31851577758789,1.0,0.31442856788635254
2021,35.25,76.25,13.882735252380371,29.996341705322266,1.0,4.07685661315918
2021,35.25,76.5,11.463464736938477,28.7126522064209,1.0,2.032146453857422
2021,35.25,76.75,12.937434196472168,28.7126522064209,1.0,2.8844728469848633
2021,35.25,77.0,9.80466079711914,28.7126522064209,1.0,2.6406054496765137
2021,35.25,77.25,5.57154655456543,28.7126522064209,1.0,1.8336622714996338
2021,35.25,77.5,3.077697277069092,30.645984649658203,1.0,0.1330246925354004
2021,35.25,77.75,2.9628067016601562,30.645984649658203,1.0,0.3387582302093506
2021,35.25,78.0,3.382091999053955,30.645984649658203,1.0,0.3894217014312744
2021,35.25,78.25,3.1760520935058594,30.645984649658203,1.0,0.3984949588775635
2021,35.25,78.5,3.2271971702575684,33.92136001586914,1.0,0.6422915458679199
2021,35.25,78.75,3.820481061935425,33.92136001586914,1.0,0.8734984397888184
2021,35.0,76.0,10.192699432373047,29.996341705322266,1.0,1.36248779296875
2021,35.0,76.25,10.708495140075684,29.996341705322266,1.0,1.7664680480957031
2021,35.0,76.5,11.923430442810059,28.7126522064209,1.0,2.2901782989501953
2021,35.0,76.75,11.472650527954102,28.7126522064209,1.0,1.898289680480957
2021,35.0,77.0,8.36087417602539,28.7126522064209,1.0,0.9635887145996094
2021,35.0,77.25,3.920919895172119,28.7126522064209,1.0,1.184704303741455
2021,35.0,77.5,3.160928249359131,30.645984649658203,1.0,0.18009734153747559
2021,35.0,77.75,3.6965274810791016,30.645984649658203,1.0,1.0645830631256104
2021,35.0,78.0,3.094411611557007,30.645984649658203,1.0,0.5262377262115479
2021,35.0,78.25,2.983217477798462,30.645984649658203,1.0,0.5110735893249512
